family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,direction,confirmation_q,quarters_same_sign,quarter_details,abs_confirmation_effect,robustness_full_n,robustness_full_effect,halves_same_sign,months_same_sign,half_details,month_details,robustness_pass
compression_expansion,compression6_atr,5,4.0,12,mean_fwd_ret_atr,1260,56354,-0.1757762224973869,-0.0890816097311617,0.0866946127662252,0.0103515754107158,0.0442876794936172,1313,56233,-0.4324224829293679,7.543953640373612e-09,-1,5.2807675482615284e-08,4,"{""1"": {""effect"": -0.4025950875257752, ""n_state"": 230, ""ok"": true}, ""2"": {""effect"": -0.006503985379400792, ""n_state"": 335, ""ok"": true}, ""3"": {""effect"": -0.18430117616119324, ""n_state"": 286, ""ok"": true}, ""4"": {""effect"": -0.8902098308955597, ""n_state"": 462, ""ok"": true}}",0.4324224829293679,1313,-0.43242248292936797,2,9,"{""H1"": {""effect"": -0.16872370105205037, ""n_state"": 565, ""ok"": true}, ""H2"": {""effect"": -0.6236454096532779, ""n_state"": 748, ""ok"": true}}","{""1"": {""effect"": -0.5091793002696963, ""n_state"": 69, ""ok"": true}, ""10"": {""effect"": -1.0825154107381352, ""n_state"": 170, ""ok"": true}, ""11"": {""effect"": -0.28060448225818047, ""n_state"": 141, ""ok"": true}, ""12"": {""effect"": -1.2285402358058743, ""n_state"": 151, ""ok"": true}, ""2"": {""effect"": -0.4664932360857378, ""n_state"": 62, ""ok"": true}, ""3"": {""effect"": -0.28578573465930507, ""n_state"": 99, ""ok"": true}, ""4"": {""effect"": 0.20536461001068324, ""n_state"": 139, ""ok"": false}, ""5"": {""effect"": 0.5677639668015182, ""n_state"": 102, ""ok"": false}, ""6"": {""effect"": -0.9425199777752513, ""n_state"": 94, ""ok"": true}, ""7"": {""effect"": -0.4920189117820587, ""n_state"": 92, ""ok"": true}, ""8"": {""effect"": -0.23487512691478976, ""n_state"": 86, ""ok"": true}, ""9"": {""effect"": 0.11980147066955907, ""n_state"": 108, ""ok"": false}}",True
extension_reversion,ret12_atr,5,2.0,24,mean_fwd_ret_atr,2808,49326,0.2427053727183814,0.4041520128656529,0.1614466401472715,0.0011647736187994,0.0112594783150617,2925,49244,0.3158003659647793,3.962899146239172e-06,1,1.1888697438717515e-05,4,"{""1"": {""effect"": 0.5342258377479608, ""n_state"": 817, ""ok"": true}, ""2"": {""effect"": 0.42692014992975524, ""n_state"": 621, ""ok"": true}, ""3"": {""effect"": 0.016835559707723907, ""n_state"": 740, ""ok"": true}, ""4"": {""effect"": 0.22824135501626808, ""n_state"": 747, ""ok"": true}}",0.3158003659647793,2925,0.31580036596477934,2,9,"{""H1"": {""effect"": 0.49457042620442365, ""n_state"": 1438, ""ok"": true}, ""H2"": {""effect"": 0.12483363741055237, ""n_state"": 1487, ""ok"": true}}","{""1"": {""effect"": 0.6998470038667548, ""n_state"": 251, ""ok"": true}, ""10"": {""effect"": -0.22888946849841432, ""n_state"": 301, ""ok"": false}, ""11"": {""effect"": 0.05638952856517296, ""n_state"": 233, ""ok"": true}, ""12"": {""effect"": 1.0534707965688461, ""n_state"": 213, ""ok"": true}, ""2"": {""effect"": 0.8136803851619958, ""n_state"": 254, ""ok"": true}, ""3"": {""effect"": 0.15845478255710507, ""n_state"": 312, ""ok"": true}, ""4"": {""effect"": -0.8493628169645275, ""n_state"": 180, ""ok"": false}, ""5"": {""effect"": 0.9802146775176117, ""n_state"": 222, ""ok"": true}, ""6"": {""effect"": 0.9062596725733231, ""n_state"": 219, ""ok"": true}, ""7"": {""effect"": 0.1806207542634254, ""n_state"": 277, ""ok"": true}, ""8"": {""effect"": -2.1163543547204213, ""n_state"": 200, ""ok"": false}, ""9"": {""effect"": 1.4680987844743618, ""n_state"": 263, ""ok"": true}}",True
compression_expansion,compression6_atr,4,1.0,6,mean_fwd_ret_atr,2402,58083,-0.1132435375226521,-0.0617636956282595,0.0514798418943926,0.001659171526324,0.0147530121880439,2353,58023,-0.1551406633918816,9.435160631179507e-06,-1,2.830548189353852e-05,4,"{""1"": {""effect"": -0.14192889198461384, ""n_state"": 562, ""ok"": true}, ""2"": {""effect"": -0.23643635003516175, ""n_state"": 566, ""ok"": true}, ""3"": {""effect"": -0.07306412889280109, ""n_state"": 637, ""ok"": true}, ""4"": {""effect"": -0.1600252058692607, ""n_state"": 588, ""ok"": true}}",0.1551406633918816,2353,-0.15514066339188165,2,9,"{""H1"": {""effect"": -0.19115105254316803, ""n_state"": 1128, ""ok"": true}, ""H2"": {""effect"": -0.1160103180329583, ""n_state"": 1225, ""ok"": true}}","{""1"": {""effect"": 0.20363000093108752, ""n_state"": 177, ""ok"": false}, ""10"": {""effect"": -0.030944566754663, ""n_state"": 218, ""ok"": true}, ""11"": {""effect"": -0.15668159931133915, ""n_state"": 202, ""ok"": true}, ""12"": {""effect"": -0.3277756500372482, ""n_state"": 168, ""ok"": true}, ""2"": {""effect"": -0.39391406503996984, ""n_state"": 165, ""ok"": true}, ""3"": {""effect"": -0.22874358743971135, ""n_state"": 220, ""ok"": true}, ""4"": {""effect"": 0.013284347419935234, ""n_state"": 171, ""ok"": false}, ""5"": {""effect"": -0.4951383637397718, ""n_state"": 203, ""ok"": true}, ""6"": {""effect"": -0.1810888565769882, ""n_state"": 192, ""ok"": true}, ""7"": {""effect"": -0.08770769758874122, ""n_state"": 240, ""ok"": true}, ""8"": {""effect"": -0.149426513179936, ""n_state"": 228, ""ok"": true}, ""9"": {""effect"": 0.05254917769237661, ""n_state"": 169, ""ok"": false}}",True
abnormal_activity,tickvol_z48,5,4.0,24,mean_fwd_ret_atr,4114,48020,-0.1137616134753861,0.0697345905731964,0.1834962040485826,0.0125689497060961,0.0371254633874321,3880,48289,-0.2084214132844074,1.2494292284858012e-05,-1,6.247146142429006e-05,4,"{""1"": {""effect"": -0.21465500494789896, ""n_state"": 756, ""ok"": true}, ""2"": {""effect"": -0.0740011534470433, ""n_state"": 1089, ""ok"": true}, ""3"": {""effect"": -0.06400927308643767, ""n_state"": 1178, ""ok"": true}, ""4"": {""effect"": -0.5172462202453746, ""n_state"": 857, ""ok"": true}}",0.2084214132844074,3880,-0.20842141328440747,2,8,"{""H1"": {""effect"": -0.1341944494035259, ""n_state"": 1845, ""ok"": true}, ""H2"": {""effect"": -0.26063275133984815, ""n_state"": 2035, ""ok"": true}}","{""1"": {""effect"": -0.5177497285285642, ""n_state"": 181, ""ok"": true}, ""10"": {""effect"": -0.6251588706364004, ""n_state"": 357, ""ok"": true}, ""11"": {""effect"": 0.7733214893439943, ""n_state"": 226, ""ok"": false}, ""12"": {""effect"": -1.4248454392559278, ""n_state"": 274, ""ok"": true}, ""2"": {""effect"": -0.4090068849768953, ""n_state"": 241, ""ok"": true}, ""3"": {""effect"": 0.09514606827090985, ""n_state"": 334, ""ok"": false}, ""4"": {""effect"": -0.011381095297124166, ""n_state"": 320, ""ok"": true}, ""5"": {""effect"": 0.06542115149887237, ""n_state"": 364, ""ok"": false}, ""6"": {""effect"": -0.24618918686047686, ""n_state"": 405, ""ok"": true}, ""7"": {""effect"": -0.2983949527688177, ""n_state"": 402, ""ok"": true}, ""8"": {""effect"": -0.5382663885462244, ""n_state"": 402, ""ok"": true}, ""9"": {""effect"": 0.7003304097075569, ""n_state"": 374, ""ok"": false}}",True
extension_reversion,body_atr,5,4.0,24,mean_fwd_ret_atr,1370,50764,-0.2788019277604264,-0.0969564053554152,0.1818455224050112,0.0002736094106716,0.0039673364547392,1303,50866,-0.3196122105584576,5.585651219586227e-05,-1,8.378476829379341e-05,4,"{""1"": {""effect"": -0.5030740946999912, ""n_state"": 256, ""ok"": true}, ""2"": {""effect"": -0.17753472926788985, ""n_state"": 331, ""ok"": true}, ""3"": {""effect"": -0.19542959987967437, ""n_state"": 346, ""ok"": true}, ""4"": {""effect"": -0.41466200486280613, ""n_state"": 370, ""ok"": true}}",0.3196122105584576,1303,-0.3196122105584576,2,9,"{""H1"": {""effect"": -0.32141231586983887, ""n_state"": 587, ""ok"": true}, ""H2"": {""effect"": -0.3108401533486604, ""n_state"": 716, ""ok"": true}}","{""1"": {""effect"": -0.8452857191909673, ""n_state"": 80, ""ok"": true}, ""10"": {""effect"": -0.5057794196955261, ""n_state"": 145, ""ok"": true}, ""11"": {""effect"": 0.6582062906249002, ""n_state"": 136, ""ok"": false}, ""12"": {""effect"": -1.8963285827563379, ""n_state"": 89, ""ok"": true}, ""2"": {""effect"": -0.2882393919498517, ""n_state"": 76, ""ok"": true}, ""3"": {""effect"": -0.388359965285668, ""n_state"": 100, ""ok"": true}, ""4"": {""effect"": -0.2853267654667606, ""n_state"": 106, ""ok"": true}, ""5"": {""effect"": 0.006322573222244499, ""n_state"": 123, ""ok"": false}, ""6"": {""effect"": -0.2847116669363631, ""n_state"": 102, ""ok"": true}, ""7"": {""effect"": -0.3547878035862788, ""n_state"": 116, ""ok"": true}, ""8"": {""effect"": -0.8311681202927528, ""n_state"": 94, ""ok"": true}, ""9"": {""effect"": 0.3824877414345436, ""n_state"": 136, ""ok"": false}}",True
compression_expansion,compression6_atr,5,4.0,24,mean_fwd_ret_atr,1128,51006,-0.300039816949136,-0.1190289461632823,0.1810108707858536,0.0014585386381243,0.0096263550116204,1173,50996,-0.3820680368865931,7.497012466200067e-05,-1,0.000224910373986,3,"{""1"": {""effect"": -0.4522200330877219, ""n_state"": 170, ""ok"": true}, ""2"": {""effect"": 0.05605881408900154, ""n_state"": 316, ""ok"": false}, ""3"": {""effect"": -0.20565380462942523, ""n_state"": 279, ""ok"": true}, ""4"": {""effect"": -0.7954336408518703, ""n_state"": 408, ""ok"": true}}",0.3820680368865931,1173,-0.3820680368865931,1,8,"{""H1"": {""effect"": -0.12258147249234497, ""n_state"": 486, ""ok"": false}, ""H2"": {""effect"": -0.5591380557828173, ""n_state"": 687, ""ok"": true}}","{""1"": {""effect"": -1.147701723165761, ""n_state"": 42, ""ok"": true}, ""10"": {""effect"": -1.2016066508279526, ""n_state"": 155, ""ok"": true}, ""11"": {""effect"": 0.8622355724142323, ""n_state"": 132, ""ok"": false}, ""12"": {""effect"": -2.0695128899782116, ""n_state"": 121, ""ok"": true}, ""2"": {""effect"": -0.9813820939988606, ""n_state"": 42, ""ok"": true}, ""3"": {""effect"": 0.14818194364148915, ""n_state"": 86, ""ok"": false}, ""4"": {""effect"": -0.11427546208929829, ""n_state"": 135, ""ok"": true}, ""5"": {""effect"": 1.1489311426211104, ""n_state"": 87, ""ok"": false}, ""6"": {""effect"": -0.7118759372576557, ""n_state"": 94, ""ok"": true}, ""7"": {""effect"": -0.3789264733375069, ""n_state"": 92, ""ok"": true}, ""8"": {""effect"": -1.031599513406321, ""n_state"": 80, ""ok"": true}, ""9"": {""effect"": 0.5631232720709851, ""n_state"": 107, ""ok"": false}}",False
range_location,dist_high24_atr,5,5.0,24,mean_fwd_ret_atr,1049,51085,0.3741861125232918,0.5411760728561674,0.1669899603328756,0.0046763932582022,0.0175364747182583,1054,51115,0.4468774992034089,4.9675217413124736e-05,1,0.0003153313555099,3,"{""1"": {""effect"": 0.1989275716739896, ""n_state"": 270, ""ok"": true}, ""2"": {""effect"": 0.9241524474791456, ""n_state"": 281, ""ok"": true}, ""3"": {""effect"": 0.6725385991573475, ""n_state"": 262, ""ok"": true}, ""4"": {""effect"": -0.10649989306256336, ""n_state"": 241, ""ok"": false}}",0.4468774992034089,1054,0.44687749920340897,2,8,"{""H1"": {""effect"": 0.5717750011852911, ""n_state"": 551, ""ok"": true}, ""H2"": {""effect"": 0.30065686959407234, ""n_state"": 503, ""ok"": true}}","{""1"": {""effect"": -0.19910368425910865, ""n_state"": 126, ""ok"": false}, ""10"": {""effect"": 0.4932089913360349, ""n_state"": 94, ""ok"": true}, ""11"": {""effect"": -0.8407457187794548, ""n_state"": 88, ""ok"": false}, ""12"": {""effect"": 0.03452731928325192, ""n_state"": 59, ""ok"": true}, ""2"": {""effect"": -0.5314633743310446, ""n_state"": 64, ""ok"": false}, ""3"": {""effect"": 1.4075442939246967, ""n_state"": 80, ""ok"": true}, ""4"": {""effect"": 1.165234078311655, ""n_state"": 121, ""ok"": true}, ""5"": {""effect"": 1.3264284186959485, ""n_state"": 76, ""ok"": true}, ""6"": {""effect"": 0.20223120396712227, ""n_state"": 84, ""ok"": true}, ""7"": {""effect"": 1.1513693310327304, ""n_state"": 84, ""ok"": true}, ""8"": {""effect"": 1.6198682905666941, ""n_state"": 94, ""ok"": true}, ""9"": {""effect"": -0.8732199406877037, ""n_state"": 84, ""ok"": false}}",True
range_location,dist_high24_atr,1,3.0,24,mean_fwd_ret_atr,1912,50222,-0.4487516719296381,-0.2577747850465956,0.1909768868830425,8.897069024936062e-05,0.0010009202653053,1822,50347,-0.4012447620418227,9.00946730028492e-05,-1,0.0003153313555099,3,"{""1"": {""effect"": -0.42303535881883203, ""n_state"": 552, ""ok"": true}, ""2"": {""effect"": -0.7072275179492233, ""n_state"": 386, ""ok"": true}, ""3"": {""effect"": 0.04125500843284444, ""n_state"": 426, ""ok"": false}, ""4"": {""effect"": -0.48670057462590244, ""n_state"": 458, ""ok"": true}}",0.4012447620418227,1822,-0.4012447620418227,2,8,"{""H1"": {""effect"": -0.5449958991512556, ""n_state"": 938, ""ok"": true}, ""H2"": {""effect"": -0.2341955622373935, ""n_state"": 884, ""ok"": true}}","{""1"": {""effect"": -0.5250381555606763, ""n_state"": 226, ""ok"": true}, ""10"": {""effect"": 0.226877732731601, ""n_state"": 154, ""ok"": false}, ""11"": {""effect"": -1.0752009826081068, ""n_state"": 139, ""ok"": true}, ""12"": {""effect"": -0.6489203516652866, ""n_state"": 165, ""ok"": true}, ""2"": {""effect"": 0.6492449044278391, ""n_state"": 140, ""ok"": false}, ""3"": {""effect"": -1.0982730781127181, ""n_state"": 186, ""ok"": true}, ""4"": {""effect"": -0.20742267621955424, ""n_state"": 122, ""ok"": true}, ""5"": {""effect"": -0.9548928518386322, ""n_state"": 155, ""ok"": true}, ""6"": {""effect"": -0.9023893788832555, ""n_state"": 109, ""ok"": true}, ""7"": {""effect"": 0.6216335129104368, ""n_state"": 144, ""ok"": false}, ""8"": {""effect"": 0.18431958325540698, ""n_state"": 121, ""ok"": false}, ""9"": {""effect"": -0.5862063630596812, ""n_state"": 161, ""ok"": true}}",True
range_location,dist_low24_atr,1,5.0,6,up_first_1atr,1508,50366,0.0522919181195769,0.5543766578249337,0.5020847397053568,6.282568417872787e-05,0.0002094189472624,1405,49707,0.048608446922453,0.0003261661968675,1,0.0009784985906025,4,"{""1"": {""effect"": 0.060927862028050284, ""n_state"": 355, ""ok"": true}, ""2"": {""effect"": 0.07270270526770334, ""n_state"": 332, ""ok"": true}, ""3"": {""effect"": 0.03602926228073311, ""n_state"": 405, ""ok"": true}, ""4"": {""effect"": 0.020835672157013985, ""n_state"": 313, ""ok"": true}}",0.048608446922453,1405,0.048608446922453086,2,8,"{""H1"": {""effect"": 0.06707282133885262, ""n_state"": 687, ""ok"": true}, ""H2"": {""effect"": 0.029605096242721562, ""n_state"": 718, ""ok"": true}}","{""1"": {""effect"": 0.11856580007130335, ""n_state"": 131, ""ok"": true}, ""10"": {""effect"": 0.036092275265714235, ""n_state"": 97, ""ok"": true}, ""11"": {""effect"": 0.05940047449916003, ""n_state"": 118, ""ok"": true}, ""12"": {""effect"": -0.04095354376509691, ""n_state"": 98, ""ok"": false}, ""2"": {""effect"": -5.881430363863238e-05, ""n_state"": 104, ""ok"": false}, ""3"": {""effect"": 0.05005883275807976, ""n_state"": 120, ""ok"": true}, ""4"": {""effect"": 0.17046757798457451, ""n_state"": 94, ""ok"": true}, ""5"": {""effect"": 0.13061118401990696, ""n_state"": 92, ""ok"": true}, ""6"": {""effect"": -0.027534606740244216, ""n_state"": 146, ""ok"": false}, ""7"": {""effect"": 0.1524582434942891, ""n_state"": 115, ""ok"": true}, ""8"": {""effect"": 0.018750000000000044, ""n_state"": 160, ""ok"": true}, ""9"": {""effect"": -0.046330379047808734, ""n_state"": 130, ""ok"": false}}",True
extension_reversion,ret12_atr,5,5.0,12,up_first_1atr,1358,54183,-0.0470655586885407,0.4609720176730486,0.5080375763615894,0.0006114450515866,0.0008152600687821,1489,53901,-0.0391527192186247,0.0028755373324691,-1,0.0028755373324691,4,"{""1"": {""effect"": -0.02317377844399754, ""n_state"": 255, ""ok"": true}, ""2"": {""effect"": -0.035270611089110504, ""n_state"": 463, ""ok"": true}, ""3"": {""effect"": -0.01799263518345895, ""n_state"": 428, ""ok"": true}, ""4"": {""effect"": -0.07924868443986982, ""n_state"": 343, ""ok"": true}}",0.0391527192186247,1489,-0.03915271921862473,2,10,"{""H1"": {""effect"": -0.031150164302198635, ""n_state"": 718, ""ok"": true}, ""H2"": {""effect"": -0.045583022246621085, ""n_state"": 771, ""ok"": true}}","{""1"": {""effect"": -0.05713757656479457, ""n_state"": 81, ""ok"": true}, ""10"": {""effect"": -0.06341232350382303, ""n_state"": 162, ""ok"": true}, ""11"": {""effect"": -0.055181472350146976, ""n_state"": 112, ""ok"": true}, ""12"": {""effect"": -0.15386404879662807, ""n_state"": 69, ""ok"": true}, ""2"": {""effect"": 0.025562712904530716, ""n_state"": 74, ""ok"": false}, ""3"": {""effect"": -0.03155543497920066, ""n_state"": 100, ""ok"": true}, ""4"": {""effect"": -0.06796721872278338, ""n_state"": 166, ""ok"": true}, ""5"": {""effect"": -0.011463491158049066, ""n_state"": 151, ""ok"": true}, ""6"": {""effect"": -0.022104675348119385, ""n_state"": 146, ""ok"": true}, ""7"": {""effect"": -0.012409252932494674, ""n_state"": 184, ""ok"": true}, ""8"": {""effect"": -0.059141242152755624, ""n_state"": 113, ""ok"": true}, ""9"": {""effect"": 0.009975508808001798, ""n_state"": 131, ""ok"": false}}",True
range_location,dist_low24_atr,2,4.0,3,mean_fwd_ret_atr,1479,60464,-0.0678500846984402,-0.0360238529614289,0.0318262317370112,0.0152631645329246,0.0248026423660025,1397,60424,-0.1026272776068527,0.0014989885838847,-1,0.0044969657516541,4,"{""1"": {""effect"": -0.10008925862047757, ""n_state"": 335, ""ok"": true}, ""2"": {""effect"": -0.15643636850515347, ""n_state"": 322, ""ok"": true}, ""3"": {""effect"": -0.02745603187419087, ""n_state"": 354, ""ok"": true}, ""4"": {""effect"": -0.12254850952144525, ""n_state"": 386, ""ok"": true}}",0.1026272776068527,1397,-0.1026272776068527,2,10,"{""H1"": {""effect"": -0.12839395098613918, ""n_state"": 657, ""ok"": true}, ""H2"": {""effect"": -0.07751180320138368, ""n_state"": 740, ""ok"": true}}","{""1"": {""effect"": -0.11226702869526481, ""n_state"": 105, ""ok"": true}, ""10"": {""effect"": -0.04147186705002604, ""n_state"": 144, ""ok"": true}, ""11"": {""effect"": -0.029950488505106267, ""n_state"": 120, ""ok"": true}, ""12"": {""effect"": -0.30768299309961267, ""n_state"": 122, ""ok"": true}, ""2"": {""effect"": -0.012175627030925423, ""n_state"": 106, ""ok"": true}, ""3"": {""effect"": -0.16397234023251253, ""n_state"": 124, ""ok"": true}, ""4"": {""effect"": -0.08933884079855609, ""n_state"": 104, ""ok"": true}, ""5"": {""effect"": -0.227666580077585, ""n_state"": 125, ""ok"": true}, ""6"": {""effect"": -0.13389767922747003, ""n_state"": 93, ""ok"": true}, ""7"": {""effect"": -0.1921486331205533, ""n_state"": 154, ""ok"": true}, ""8"": {""effect"": 0.03705578016440973, ""n_state"": 123, ""ok"": false}, ""9"": {""effect"": 0.19900896805975954, ""n_state"": 77, ""ok"": false}}",True
range_location,dist_high24_atr,1,4.0,12,mean_fwd_ret_atr,1316,56298,-0.2014972598056084,-0.114044283559023,0.0874529762465854,0.0006776010583713,0.0048787276202738,1398,56148,-0.19002119776115,0.0014303765605157,-1,0.0057215062420628,3,"{""1"": {""effect"": -0.47577093890752264, ""n_state"": 264, ""ok"": true}, ""2"": {""effect"": -0.38527734796484825, ""n_state"": 342, ""ok"": true}, ""3"": {""effect"": 0.284093630156892, ""n_state"": 391, ""ok"": false}, ""4"": {""effect"": -0.2850608176910531, ""n_state"": 401, ""ok"": true}}",0.19002119776115,1398,-0.19002119776115006,1,9,"{""H1"": {""effect"": -0.4269533309563234, ""n_state"": 606, ""ok"": true}, ""H2"": {""effect"": -0.0040801142625540715, ""n_state"": 792, ""ok"": false}}","{""1"": {""effect"": -0.6343816407317352, ""n_state"": 93, ""ok"": true}, ""10"": {""effect"": -0.6717451987613784, ""n_state"": 139, ""ok"": true}, ""11"": {""effect"": 0.28996209050818245, ""n_state"": 172, ""ok"": false}, ""12"": {""effect"": -0.7799999878155168, ""n_state"": 90, ""ok"": true}, ""2"": {""effect"": -0.3631997070470125, ""n_state"": 92, ""ok"": true}, ""3"": {""effect"": -0.41530691422912347, ""n_state"": 79, ""ok"": true}, ""4"": {""effect"": -0.29677806411187374, ""n_state"": 95, ""ok"": true}, ""5"": {""effect"": -0.32971900267284426, ""n_state"": 154, ""ok"": true}, ""6"": {""effect"": -0.5621294368339811, ""n_state"": 93, ""ok"": true}, ""7"": {""effect"": 0.4007937151017622, ""n_state"": 129, ""ok"": false}, ""8"": {""effect"": -0.7058531131402271, ""n_state"": 66, ""ok"": true}, ""9"": {""effect"": 0.5389389342704481, ""n_state"": 196, ""ok"": false}}",False
wick_rejection,lower_wick_atr,4,0.0,12,mean_fwd_ret_atr,1048,56566,0.3788068300165098,0.4547667672142272,0.0759599371977174,0.0003698574509373,0.0118354384299939,1176,56370,0.2135836151060859,0.0112039881339321,1,0.0112039881339321,4,"{""1"": {""effect"": 0.06399105624107337, ""n_state"": 272, ""ok"": true}, ""2"": {""effect"": 0.5394808205382411, ""n_state"": 298, ""ok"": true}, ""3"": {""effect"": 0.05660202888426841, ""n_state"": 293, ""ok"": true}, ""4"": {""effect"": 0.16795942717040319, ""n_state"": 313, ""ok"": true}}",0.2135836151060859,1176,0.21358361510608598,2,7,"{""H1"": {""effect"": 0.3140866166371299, ""n_state"": 570, ""ok"": true}, ""H2"": {""effect"": 0.1147151477093774, ""n_state"": 606, ""ok"": true}}","{""1"": {""effect"": 0.28301842288248025, ""n_state"": 102, ""ok"": true}, ""10"": {""effect"": 0.18022366630987013, ""n_state"": 103, ""ok"": true}, ""11"": {""effect"": -0.08917254567159323, ""n_state"": 103, ""ok"": false}, ""12"": {""effect"": 0.40190504454873865, ""n_state"": 107, ""ok"": true}, ""2"": {""effect"": 0.04789659224904445, ""n_state"": 92, ""ok"": true}, ""3"": {""effect"": -0.2040311089944709, ""n_state"": 78, ""ok"": false}, ""4"": {""effect"": 1.166516893547618, ""n_state"": 105, ""ok"": true}, ""5"": {""effect"": -0.12696257467782382, ""n_state"": 85, ""ok"": false}, ""6"": {""effect"": 0.44943477514373137, ""n_state"": 108, ""ok"": true}, ""7"": {""effect"": -0.21372447813762238, ""n_state"": 107, ""ok"": false}, ""8"": {""effect"": -0.28002901591290874, ""n_state"": 91, ""ok"": false}, ""9"": {""effect"": 0.6828988941995197, ""n_state"": 95, ""ok"": true}}",False
range_location,dist_high24_atr,4,0.0,12,mean_fwd_ret_atr,717,56897,0.4056790227609141,0.4834808334362191,0.0778018106753049,0.011876792854291,0.035630378562873,734,56812,0.2953038413134064,0.0061473002118952,1,0.0122946004237904,3,"{""1"": {""effect"": 0.6703949557727565, ""n_state"": 187, ""ok"": true}, ""2"": {""effect"": 0.5029469898229323, ""n_state"": 192, ""ok"": true}, ""3"": {""effect"": -0.31779937387694246, ""n_state"": 180, ""ok"": false}, ""4"": {""effect"": 0.28551499420105814, ""n_state"": 175, ""ok"": true}}",0.2953038413134064,734,0.2953038413134064,1,8,"{""H1"": {""effect"": 0.5875108222608345, ""n_state"": 379, ""ok"": true}, ""H2"": {""effect"": -0.020440972100869037, ""n_state"": 355, ""ok"": false}}","{""1"": {""effect"": 0.564420436165949, ""n_state"": 64, ""ok"": true}, ""10"": {""effect"": 1.1598845686723969, ""n_state"": 67, ""ok"": true}, ""11"": {""effect"": -0.5354506309082587, ""n_state"": 57, ""ok"": false}, ""12"": {""effect"": 0.052631857224757786, ""n_state"": 51, ""ok"": true}, ""2"": {""effect"": 0.9805900433873287, ""n_state"": 75, ""ok"": true}, ""3"": {""effect"": 0.3216295518380308, ""n_state"": 48, ""ok"": true}, ""4"": {""effect"": 0.7950085182379696, ""n_state"": 66, ""ok"": true}, ""5"": {""effect"": 0.7784419815317806, ""n_state"": 63, ""ok"": true}, ""6"": {""effect"": -0.08191355527865325, ""n_state"": 63, ""ok"": false}, ""7"": {""effect"": -0.9116569690679281, ""n_state"": 51, ""ok"": false}, ""8"": {""effect"": -1.006080929693595, ""n_state"": 65, ""ok"": false}, ""9"": {""effect"": 0.8564171053867363, ""n_state"": 64, ""ok"": true}}",False
wick_rejection,upper_wick_atr,1,1.0,3,mean_fwd_ret_atr,2399,59544,-0.0825684345961571,-0.0491644394423403,0.0334039951538168,0.0014165553141558,0.0113324425132465,2312,59509,-0.0580923844767271,0.013454193064218,-1,0.013454193064218,3,"{""1"": {""effect"": -0.09174581249402808, ""n_state"": 568, ""ok"": true}, ""2"": {""effect"": -0.07033601300620623, ""n_state"": 549, ""ok"": true}, ""3"": {""effect"": 0.0038135116656720716, ""n_state"": 597, ""ok"": false}, ""4"": {""effect"": -0.07030707372534577, ""n_state"": 598, ""ok"": true}}",0.0580923844767271,2312,-0.05809238447672713,2,10,"{""H1"": {""effect"": -0.08196839310500686, ""n_state"": 1117, ""ok"": true}, ""H2"": {""effect"": -0.033605457498673545, ""n_state"": 1195, ""ok"": true}}","{""1"": {""effect"": -0.11468795448289316, ""n_state"": 191, ""ok"": true}, ""10"": {""effect"": -0.0084222010123929, ""n_state"": 238, ""ok"": true}, ""11"": {""effect"": -0.02108517299084725, ""n_state"": 173, ""ok"": true}, ""12"": {""effect"": -0.19311164575981152, ""n_state"": 187, ""ok"": true}, ""2"": {""effect"": -0.13554817525905316, ""n_state"": 198, ""ok"": true}, ""3"": {""effect"": -0.01704672101957464, ""n_state"": 179, ""ok"": true}, ""4"": {""effect"": -0.12525046275639715, ""n_state"": 180, ""ok"": true}, ""5"": {""effect"": -0.026703149082114637, ""n_state"": 203, ""ok"": true}, ""6"": {""effect"": -0.0627539059953887, ""n_state"": 166, ""ok"": true}, ""7"": {""effect"": 0.09865278368733758, ""n_state"": 221, ""ok"": false}, ""8"": {""effect"": -0.14821793266078662, ""n_state"": 162, ""ok"": true}, ""9"": {""effect"": 0.021001387618423767, ""n_state"": 214, ""ok"": false}}",True
